gene_collect,label
MRT18,original
HNRNPMP1,original
TRMT112P2,original
Gm20420,original
AL160154.1,original
AL121987.1,original
Eaf1,original
CD164L2,original
SNAR-F,original
VN1R104P,original
1700056N10Rik,original
OR52Q1P,original
AC137810.1,original
CALCR,original
Cc2d1b,original
IQCC,original
Stxbp3,original
LINC01625,original
Rhbdl2,original
Gm20662,original
MIR558,original
Defb40,original
ICE2,original
OTOA,original
AP000593.3,original
Zscan26,original
TNFRSF5,original
AC063944.1,original
AL049780.2,original
MTND6P1,original
RHEBP1,original
Sra1,original
CA15P2,original
LINC01259,original
AC020908.1,original
Gm29100,original
CTAGE6,original
SIGLEC15,original
STPG2-AS1,original
Bola2,original
BACE1,original
NLGN4X,original
TFAP2D,original
GRIA3,original
Ptprs,original
RPL15P6,original
AC092112.1,original
Igkv8-21,original
Mylpf,original
RNU7-58P,original
C330018A13Rik,original
AP000812.4,original
COX7CP2,original
Gm29773,original
AC091979.1,original
ACSM5,original
3110009F21Rik,original
Ighv3-8,original
Actc1,original
Pip5k1c,original
Gm37892,original
Rdh9,original
CADM3,original
AC068481.1,original
Nxt2,original
MIR380,original
HSFY2,original
Gm49160,original
SOD1,original
Gm47133,original
PDE4DIPP8,original
ANGEL2,original
RPL23AP57,original
Avpr1a,original
RN7SL324P,original
GOT1,original
4930559C10Rik,original
LINC01446,original
CCDC166,original
Pld4,original
CLIC5,original
MAGI2-AS3,original
FAM71C,original
SNORD116-22,original
PRR13P2,original
Ufd1,original
RNU6-898P,original
Cep192,original
RNU6-597P,original
LINC00672,original
TOMM6,original
MIR671,original
AC008549.2,original
Dscam,original
PSMC1P5,original
Neil1,original
MON2,original
Alad,original
USP17L26,original
IZUMO2,original
Nt5c3,original
PLA2L,original
RNU6-697P,original
PIGUP1,original
Tmem82,original
ACTE1P,original
Gm45564,original
H2BP2,original
RNU6-1035P,original
AC096642.1,original
Dscaml1,original
YWHAZP9,original
RPL11P4,original
EPB41L3,original
AC103769.1,original
Tmigd3,original
MIR4733HG,original
AC135068.9,original
PAQR8,original
9130227L01Rik,original
BX927359.1,original
Rhog,original
Dll4,original
Tcf15,original
HOX1D,original
NLRC3,original
ZNF143,original
Gm4117,original
AC018647.3,original
Got2,original
AC011287.2,original
AL121721.1,original
RNU7-38P,original
CHORDC1P1,original
Ly6h,original
C6orf17,original
AC027451.1,original
Gm26944,original
TRNAN33,original
Selenos,original
NCRNA00291,original
AC092661.1,original
KCTD9,original
Il23r,original
AC124242.1,original
TMEM108,original
AL359317.1,original
1700027F06Rik,original
VPS13A-AS1,original
Vapa,original
C1DP2,original
Gm37422,original
LINC00420,original
Ncoa7,original
Rpl27,original
Med20,original
AL139390.1,original
Gm29582,original
Gm48901,original
OR7E130P,original
CYCSP7,original
Suco,original
SNORD130,original
AC034231.1,original
CU634019.2,original
1810022K09Rik,original
TRPM7,original
Gm47453,original
FAM86B2-DT,original
Commd1,original
C12orf56,original
TAB3-AS2,original
OR5BH1P,original
AC104688.1,original
AC011462.5,original
Il22ra2,original
CENPS-CORT,original
SLC25A3,original
SCAF#,original
TEF,original
AL162385.1,original
AMN,original
TEX13A,original
FUT8-AS1,original
RNA5SP492,original
Trappc8,original
AC093151.2,original
WDR86,original
AC004908.2,original
DHX9-AS1,original
SLC7A14,original
AP000753.2,original
Gm42791,original
AC092435.2,original
WNK1,original
FXYD6P2,original
FO680682.1,original
IL1RL2,original
4930419G24Rik,original
Tmem2,original
RPL17P13,original
AC104119.1,original
AC073316.3,original
Gm10188,original
Adora3,original
ZNF130,original
AC068787.5,original
AC023503.1,original
AL353752.2,original
Gabpb1,original
TMEM191B,original
RPL19P6,original
Nat8f4,original
PGGHG,original
LINC02601,original
AL139081.2,original
SKP2P1,original
OPN1MW3,original
AC027250.2,original
RNA5SP59,original
Gm28348,original
AL136162.1,original
AC103764.1,original
LINC02690,original
TSC22D2,original
CYTH3,original
BC042761,original
AL132780.2,original
Serpinb9c,original
STOML1,original
AC018647.1,original
Yipf4,original
TAS2R43,original
NPM1P38,original
Z68871.1,original
CTHRC1P1,original
RPL39P19,original
SNORD115-4,original
Vmn1r183,original
TAF1A,original
A030014E15Rik,original
KRT18P42,original
MIR361,original
OR10R1P,original
Pram1,original
Gm15963,original
Gm38839,original
Gzma,original
RNU6-819P,original
KRT18P53,original
AC129926.1,original
Gm45017,original
AC008753.2,original
MTCYBP3,original
Polr3e,original
SETP10,original
Erf,original
PPIAP42,original
AC104417.2,original
DEFA3,original
HNRNPD,original
Hey1,original
MACROH2A1,original
ICE2P1,original
TRP-TGG5-1,original
Gm37988,original
Il1rl2,original
LINC02417,original
OR12D2,original
Gm34350,original
Ccdc43,original
ATXN10,original
4930404H24Rik,original
ZNF512B,original
Sh3bgrl2,original
DEPDC4,original
RNU6-377P,original
Actl6a,original
PTPN18,original
TMPPE,original
AL132655.1,original
Prl5a1,original
OR52P1,original
RN7SL588P,original
Gm553,original
Cyp2c50,original
Z99496.2,original
AL359555.2,original
AC010335.1,original
DUSP3,original
OTUD6A,original
RNU1-104P,original
TRP-CGG1-1,original
AC012464.3,original
TRA-TGC6-1,original
FRMPD1,original
AC105999.1,original
Gm17172,original
Gm12256,original
OR5AK1P,original
RAB21,original
4933404K08Rik,original
FGA,original
AL357936.1,original
RNU2-16P,original
Nrf1,original
SNRPEP9,original
RNU7-71P,original
LINC01425,original
ZNF709,original
Gm14635,original
Gm28793,original
LINC01258,original
RN7SKP131,original
Ccl8,original
EKV,original
GJA8,original
CDC20P1,original
KRT18P9,original
Bdp1,original
CT47A5,original
SMIM13,original
RPL31P41,original
BRD9,original
Usp44,original
Slc5a6,original
SAGE1,original
ISL2,original
H3P4,original
Lsm14b,original
Mrps28,original
OR1L8,original
Wfdc16,original
Serpina3n,original
Atp6v0d1,original
TXREB1,original
NPM1P10,original
Gm11697,original
BRINP3,original
Rprm,original
Tceal5,original
Odf2l,original
L1cam,original
MAGEA6-DT,original
SLC8A3,original
Olfr1448,original
Reln,original
NPC1L1,original
VASH1-AS1,original
Nr0b1,original
TRI-TAT2-2,original
MIR6752,original
PLCZ1,original
LSP1P4,original
Mapre1,original
SPARCL1,original
AC101921.1,original
Gapdh,original
TRD-GTC7-1,original
HLA92,original
RN7SKP149,original
AC024933.1,original
Rps25,original
4930567H12Rik,original
AQP2,original
FSHMD1A,original
RNU7-18P,original
A230108P19Rik,original
RPL23AP11,original
SCARNA3,original
ABLIM3,original
AC139637.2,original
Aoc2,original
TRAPPC2P5,original
ESD,original
KCNIP2-AS1,original
NAIF1,original
AC073973.1,original
STRIT1,original
AC126755.2,original
OR51L1,original
AC068057.1,original
Gm15895,original
RN7SKP128,original
AC016575.2,original
Gm11795,original
Igf2bp2,original
Cirbp,original
AL391869.1,original
ST7L,original
RN7SL612P,original
BTK,original
MTCYBP12,original
Zim1,original
Z84468.2,original
Pold3,original
Gm10720,original
CD33L1,original
OR3A2,original
SMURF1,original
RN7SL697P,original
SYCN,original
SLF1,original
RPS18,original
Olfr963,original
Afap1l2,original
NDUFA3P3,original
RPL7AP68,original
MIR4482,original
Gadd45a,original
DPRXP6,original
SCFD1,original
PLAGL2,original
HIVEP3,original
RDH11,original
ADH1B,original
AC011284.1,original
Gm15336,original
UBTFL4,original
RNU4-40P,original
CNRS2,original
AP000654.1,original
AC095038.5,original
Slc27a3,original
Tstd3,original
1700112J16Rik,original
Mis18a,original
Ceacam14,original
AC013248.1,original
ASIC4,original
Gm28987,original
Gm48236,original
AC022710.1,original
TRD-GTC10-1,original
Akr1b10,original
MIR335,original
RNU4-12P,original
Gm11916,original
DLAT,original
Ran,original
GPNMB,original
OR4C3,original
CMK,original
Gm27017,original
CES4A,original
Scyl1,original
XGR,original
Gm49292,original
Gm11239,original
GJB5,original
Bicd2,original
TMEM131L,original
KRTAP5-2,original
Gm13572,original
AC008758.2,original
Gm14547,original
Gm20661,original
Mkrn2os,original
ELF4,original
Cmtm6,original
Nt5c3b,original
TARDBPP2,original
Ighmbp2,original
Scgb2a2,original
NOL4L,original
Sbspon,original
Ifi27l2b,original
Ubald2,original
Gm20939,original
ADH1A,original
HLA-DRB5,original
Krt27,original
Olfr432,original
Gm20431,original
TAFA2,original
MTCO2P20,original
Asb17os,original
AC106795.3,original
PRORY,original
PPP5C,original
Kbtbd7,original
TFCP2,original
ASS1P12,original
AC008766.1,original
MIR4753,original
TRA-TGC10-1,original
AL590617.2,original
UBE2V2P3,original
Usp36,original
KCNQ5-AS1,original
RPL7AP78,original
AC036214.1,original
FANCG,original
SH3BGR,original
SMAD2,original
AC100781.1,original
Mkln1os,original
GGTL5,original
RN7SL310P,original
RBM22P10,original
Hprt,original
TRIM13,original
AC092162.2,original
AC165294.1,original
AP001591.1,original
RN7SL121P,original
Dpm3,original
Runx2os3,original
AC053503.1,original
Zc2hc1c,original
ZNF546,original
FBRS,original
AC093283.1,original
ALOX5,original
CD24P3,original
AC009120.5,original
Tbc1d22b,original
SAXO2,original
AL360268.2,original
TNRC6C,original
MTCYBP13,original
RNA5SP378,original
Agr2,original
Gm13199,original
BRD7P6,original
Gm35154,original
AC005224.3,original
AL627316.1,original
AL590491.2,original
AC090150.2,original
SRRM4,original
Sorcs2,original
Gm29653,original
Cldn34c1,original
Oscp1,original
AL450468.2,original
Fasl,original
Gm34933,original
SPATC1,original
AL731706.1,original
SNF2L2,original
TMEM217,original
Gm16217,original
RNU6-193P,original
Gm30667,original
Srcap,original
DDX39B-AS1,original
PGBD3,original
9330198N18Rik,original
Gm32742,original
AC026254.2,original
AL391001.1,original
AL391560.1,original
EXOC3,original
Bcas3,original
BCL9L,original
Ccl25,original
Olfr872,original
PLA2G2C,original
Gm11455,original
EIF1AD,original
Gm21987,original
AC005076.1,original
Gm27042,original
Tmem63a,original
NMTRL-TAA3-1,original
N6amt1,original
Nudt8,original
Zfp976,original
NPRL2,original
TMEM184C,original
Adgre1,original
Msmo1,original
TRBV7-3,original
AP005202.2,original
Ifnar1,original
AC004921.2,original
Gm10425,original
Sema3f,original
USP9YP34,original
CBX8,original
SEC22B,original
FAM27E5,original
Gm805,original
GAPDHP50,original
Rbm4,original
DPY19L2P2,original
SALL2,original
Fbxo39,original
HS2ST1,original
2310001H17Rik,original
Upk1b,original
TSHZ3,original
KCNE1B,original
Ddx46,original
BX537318.1,original
LINC01964,original
UBA1,original
Adamts14,original
Gm7292,original
CNN2P9,original
IL1A,original
STING1,original
NS1,original
AP000820.1,original
CCDC13-AS2,original
OR5B13,original
GLI3,original
EIF4BP2,original
AP002381.2,original
AC023796.1,original
Gm47501,original
RNA5SP281,original
RNRP2,original
Ppfia4,original
Pabpc1,original
ALMS1P1,original
ARHGAP23,original
OR4H8P,original
AL445123.2,original
MBNL1-AS1,original
EPHT1,original
AC012640.4,original
BX469938.1,original
Gm37650,original
DNM1DN4@,original
CTNNB1,original
C12orf10,original
Gm30025,original
DEPDC7,original
ZNF385B,original
AC080011.1,original
AL356417.2,original
IFNE,original
AL359382.2,original
Trav5d-2,original
Gm14326,original
Chtf8,original
HCG2P8,original
AC023813.4,original
Fabp7,original
Ccdc120,original
SPPL2A,original
FCAR,original
Lcat,original
OPA1-AS1,original
CXYorf12,original
H3P25,original
Gm29246,original
HRES1,original
RPL34P9,original
SNORA70B,original
ARPC5,original
PARL,original
TEAD2,original
AP000844.1,original
AP006565.1,original
Olfr1480,original
ROR1,original
Ggt6,original
FCGR3A,original
RNA5SP101,original
MAD2L1-DT,original
PSP,original
MAGE9,original
MIR6506,original
GBE1,original
Gm28704,original
TRV-CAC4-1,original
RNU6-1128P,original
RNA5SP340,original
AC104051.2,original
Mtmr7,original
AC004817.5,original
Eif3j1,original
LAMA4,original
CEP295,original
RNA18S4,original
Ppp1r11,original
Gm13305,original
Gm12295,original
Tslp,original
RPL7P35,original
PCCA,original
AP001625.1,original
WWC1,original
Ddx39,original
4930580E04Rik,original
Atp6v1c2,original
TIMM8AP1,original
KLHL15,original
MIR3141,original
RPL21P30,original
DRAM1,original
Nr1h4,original
Lyrm7os,original
Clec2d,original
ZMYND19P1,original
AL354761.1,original
Ercc8,original
Tm7sf2,original
PDCD6,original
DISP3,original
YME1L1,original
Defa33,original
AC048383.1,original
NFKBID,original
Fars2,original
AL158847.1,original
MAT2B,original
OR4C9P,original
RAP2B,original
4921534H16Rik,original
CC2D2B,original
KRT18P6,original
AC078878.2,original
Isoc1,original
Olfr173,original
Kcnk6,original
Knop1,original
DUX5,original
PLBD2,original
Gm37927,original
Cidec,original
LINC02919,original
Gm9947,original
AC125494.3,original
Per1,original
RNU6-1026P,original
RNU6-1051P,original
AC005856.1,original
Gm8239,original
Rps23,original
FNDC4,original
Glyat,original
LINC01837,original
RNU2-48P,original
TMCC1,original
RHBDF1P1,original
Pyurf,original
NPM1P11,original
CGM9,original
Rrp7a,original
TP53TG3,original
Eipr1,original
AI847159,original
TSPAN18-AS1,original
Tmem74,original
Igbp1,original
1700061J23Rik,original
IGHV7-77,original
SCEL-AS1,original
SNX33,original
AC011450.1,original
OSBPL10-AS1,original
MTATP6P15,original
KRTAP20-4,original
HOXA3,original
2210417A02Rik,original
CCDC8,original
Ltv1,original
KCMF1,original
AC107918.5,original
BMS1P12,original
AC026719.1,original
Gm42889,original
DUX4L49,original
KRTAP19-5,original
Lamc2,original
VN2R5P,original
RPL39P,original
AC009779.2,original
LINC01361,original
SGTB,original
Adap1,original
Fam92a,original
LINGO4,original
KRT224P,original
TRIM37,original
Gm42947,original
ABCF1-DT,original
AL592430.1,original
Gm16312,original
ZNF115,original
Tbc1d22a,original
AP001610.2,original
KRTAP19-6,original
TSNAXIP1,original
Cnot9,original
IGHV3-75,original
NMBR,original
HSPA8P13,original
Mvb12a,original
Gm5519,original
Myc,original
MRX41,original
AC026202.3,original
AL451048.1,original
ZNF172,original
Hist1h2aa,original
CENPH,original
AC010319.4,original
SULT1A3,original
TRO,original
PRRG2,original
Nwd1,original
AC002116.2,original
CHEK1,original
PPP4R4,original
RNU4ATAC4P,original
Gm7980,original
ORCTL2S,original
Olfr1490,original
ARSLP1,original
AC005392.2,original
Fsd1,original
Zcchc12,original
AC022973.3,original
MIR376A2,original
AC012213.2,original
LINC00882,original
AC025754.1,original
FAAP24,original
Drc1,original
AC093227.1,original
HIC2,original
SEPTIN12,original
LRRC73,original
1700097N02Rik,original
Cox7a2l,original
OPRK1,original
Tmem80,original
PCK1,original
AC063923.2,original
Oosp3,original
Tdrp,original
Maats1,original
Raet1e,original
Tfap2b,original
ACVR2A,original
GLIPR1L2,original
H2al1g,original
Zfp13,original
Gm45015,original
SPATA24,original
NMTRQ-TTG9-1,original
Olfr1303,original
Znhit3,original
RN7SL444P,original
Gm3448,original
MAFD3,original
RN7SKP45,original
AC020934.1,original
Gm17606,original
RNA5SP410,original
Gm33815,original
SLC12A9,original
FAM86FP,original
Gm27008,original
SAMD12-AS1,original
AC006972.1,original
Gpcpd1,original
AC104530.1,original
NTF3,original
Gm14258,original
Ifit2,original
Gm20931,original
Gm12354,original
Zdhhc22,original
ARPC2,original
Plekhg6,original
DUPD1,original
Gm4881,original
AASS,original
RNU6-1028P,original
ALG1L5P,original
AC011495.3,original
PARS2,original
FBXO3,original
NUP153-AS1,original
AC015911.6,original
TEC,original
USP9YP30,original
AC008676.1,original
Olfr1443,original
MIR1302-2,original
A230050P20Rik,original
LINC01627,original
Gm26710,original
RNA5SP140,original
Prag1,original
OR6C3,original
Cd209e,original
Vmn2r83,original
KANK4,original
Ttc33,original
Gm21809,original
Gm5535,original
AC141257.2,original
Cyp3a44,original
NALF1-IT1,original
ADGRA2,original
HSPB2,original
Rnf216,original
Olfr1154,original
AC092134.1,original
AP002784.1,original
Oat,original
VSIG10L,original
LINC02574,original
SNX17,original
CCL17,original
RN7SL643P,original
Fcrla,original
PIRC14,original
Gm26534,original
Ctdnep1,original
AC112484.3,original
SLC4A7,original
MARK2,original
Tnfsf15,original
HTRA3,original
Gm47176,original
AGAP10,original
USP17L14P,original
Ccdc34os,original
SHOX,original
SLC46A3,original
FAM131B-AS1,original
ST13P17,original
OSBPL9,original
IDO1,original
Frrs1l,original
Zfp605,original
FBLIM1P2,original
VN1R91P,original
BC005561,original
MIR5087,original
PDE4DIPP6,original
CTPS1,original
THG1L,original
Adam5,original
H1-8,original
SPINT1-AS1,original
AL512641.1,original
MED12,original
Ivd,original
Gm11682,original
LINC02611,original
Olfr130,original
CHRNB1,original
LINC02645,original
LINC01846,original
Alkbh6,original
FTOP1,original
AC022424.1,original
MRX27,original
ASMER2,original
EIF4HP1,original
LINC03059,original
RARRES2P5,original
Dnal1,original
LINC01246,original
SH3TC1,original
Cpeb4,original
Gm35572,original
KHDC4,original
Triml1,original
MPP5,original
PNPLA7,original
RPLP0P4,original
Tmem247,original
TAS2R2P,original
RPL21P40,original
RPS27AP19,original
USP17L10,original
CT868723.1,original
RPL21P43,original
EXOC2,original
Trbc1,original
RNU7-78P,original
GPR79,original
DCPS,original
SCN6A,original
AC006007.1,original
Nr5a1os,original
OPG,original
RPS15AP12,original
Gm11635,original
Xylt2,original
Tmed8,original
RNF217,original
Nacad,original
Olfr1057,original
BRI3,original
IFT122,original
Fam183b,original
Gm17508,original
AC104458.1,original
AC068987.2,original
Pnp,original
Vps29,original
TMEM179,original
CENPW,original
2810403A07Rik,original
PHF14,original
LINC01427,original
Ucn3,original
PRIP,original
AC239860.4,original
Dnajb12,original
NMDARA1,original
Jakmip2,original
Kdm4d,original
AC010680.5,original
OR2W6P,original
AC011503.4,original
Pkd1,original
HSPA8P4,original
SLC25A3P1,original
